app,method,path,legacy_declarations,go_route_evidence,php_handler,client_consumers,response_evidence,scope_evidence
dashboard,PUT,/medium/groupUpdate,web/legacy/dashboard/src/api/mediumGroup.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/GroupUpdate.php#L40,web/legacy/dashboard/src/views/mediumGroup/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/GroupUpdate.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/GroupUpdate.php#L40
dashboard,PUT,/medium/update,web/legacy/dashboard/src/api/mediumGroup.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Update.php#L40,web/legacy/dashboard/src/views/mediumGroup/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Update.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Update.php#L40
dashboard,PUT,/mediumGroup/update,web/legacy/dashboard/src/api/mediumGroup.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Group/Update.php#L40,web/legacy/dashboard/src/views/mediumGroup/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Group/Update.php#L40,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Dashboard/Group/Update.php#L40
dashboard,PUT,/radar/update,web/legacy/dashboard/src/api/radar.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/role/statusUpdate,web/legacy/dashboard/src/api/role.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/StatusUpdate.php#L55,web/legacy/dashboard/src/views/role/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/StatusUpdate.php#L55,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/StatusUpdate.php#L55
dashboard,PUT,/role/update,web/legacy/dashboard/src/api/role.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Update.php#L54,web/legacy/dashboard/src/views/role/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Update.php#L54,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Role/Update.php#L54
dashboard,PUT,/roomCalendar/update,web/legacy/dashboard/src/api/roomCalendar.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomClockIn/batchContactTags,web/legacy/dashboard/src/api/roomClockIn.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomClockIn/update,web/legacy/dashboard/src/api/roomClockIn.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomFission/update,web/legacy/dashboard/src/api/roomFission.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomInfinitePull/update,web/legacy/dashboard/src/api/roomInfinitePull.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomQuality/status,web/legacy/dashboard/src/api/roomQuality.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomQuality/update,web/legacy/dashboard/src/api/roomQuality.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomRemind/update,web/legacy/dashboard/src/api/roomRemind.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomSop/setRoom,web/legacy/dashboard/src/api/roomSop.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomSop/state,web/legacy/dashboard/src/api/roomSop.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomSop/update,web/legacy/dashboard/src/api/roomSop.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/roomWelcome/update,web/legacy/dashboard/src/api/liveCode.js;web/legacy/dashboard/src/api/roomWelcome.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Update.php#L47,web/legacy/dashboard/src/views/roomWelcome/create.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Update.php#L47,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-welcome/src/Action/Dashboard/Update.php#L47
dashboard,PUT,/sensitiveWord/move,web/legacy/dashboard/src/api/sensitiveWords.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/sensitiveWord/statusUpdate,web/legacy/dashboard/src/api/sensitiveWords.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/sensitiveWordGroup/update,web/legacy/dashboard/src/api/sensitiveWords.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/shopCode/batchContactTags,web/legacy/dashboard/src/api/shopCode.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/shopCode/status,web/legacy/dashboard/src/api/shopCode.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/shopCode/update,web/legacy/dashboard/src/api/shopCode.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/user/logout,web/legacy/dashboard/src/api/login.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Logout.php#L41,web/legacy/dashboard/src/components/GlobalHeader/AvatarDropdown.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Logout.php#L41,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Logout.php#L41
dashboard,PUT,/user/passwordReset,web/legacy/dashboard/src/api/user.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/PasswordReset.php#L60,web/legacy/dashboard/src/views/user/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/PasswordReset.php#L60,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/PasswordReset.php#L60
dashboard,PUT,/user/passwordUpdate,web/legacy/dashboard/src/api/passWordUpdate.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/PasswordUpdate.php#L60,web/legacy/dashboard/src/views/passwordUpdate/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/PasswordUpdate.php#L60,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/PasswordUpdate.php#L60
dashboard,PUT,/user/statusUpdate,web/legacy/dashboard/src/api/user.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/StatusUpdate.php#L53,web/legacy/dashboard/src/views/user/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/StatusUpdate.php#L53,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/StatusUpdate.php#L53
dashboard,PUT,/user/update,web/legacy/dashboard/src/api/user.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Update.php#L41,web/legacy/dashboard/src/views/user/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Update.php#L41,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/user/src/Action/Dashboard/Update.php#L41
dashboard,PUT,/workContact/synContact,web/legacy/dashboard/src/api/workContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/SynContact.php#L58,web/legacy/dashboard/src/views/workContact/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/SynContact.php#L58,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/SynContact.php#L58
dashboard,PUT,/workContact/update,web/legacy/dashboard/src/api/workContact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Update.php#L45,web/legacy/dashboard/src/views/workContact/contactFieldPivot.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Update.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Update.php#L45
dashboard,PUT,/workContactTag/move,web/legacy/dashboard/src/api/workContactTag.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Move.php#L43,web/legacy/dashboard/src/views/workContactTag/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Move.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Move.php#L43
dashboard,PUT,/workContactTag/synContactTag,web/legacy/dashboard/src/api/workContactTag.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/SynContactTag.php#L42,web/legacy/dashboard/src/views/workContactTag/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/SynContactTag.php#L42,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/SynContactTag.php#L42
dashboard,PUT,/workContactTag/update,web/legacy/dashboard/src/api/workContactTag.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Update.php#L43,web/legacy/dashboard/src/views/workContactTag/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Update.php#L43,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/Tag/Update.php#L43
dashboard,PUT,/workContactTagGroup/update,web/legacy/dashboard/src/api/workContactTag.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Update.php#L45,web/legacy/dashboard/src/views/workContactTag/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Update.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Dashboard/TagGroup/Update.php#L45
dashboard,PUT,/workEmployee/synEmployee,web/legacy/dashboard/src/api/workEmployee.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/SyncEmployee.php#L36,web/legacy/dashboard/src/views/department/index.vue;web/legacy/dashboard/src/views/workEmployee/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/SyncEmployee.php#L36,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-employee/src/Action/Dashboard/SyncEmployee.php#L36
dashboard,PUT,/workFission/update,web/legacy/dashboard/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Update.php#L47,web/legacy/dashboard/src/views/workFission/edit.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Update.php#L47,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Dashboard/Update.php#L47
dashboard,PUT,/workMessageConfig/stepUpdate,web/legacy/dashboard/src/api/workMessage.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/workRoom/batchUpdate,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/BatchUpdate.php#L57,web/legacy/dashboard/src/views/workRoom/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/BatchUpdate.php#L57,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/BatchUpdate.php#L57
dashboard,PUT,/workRoom/syn,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Sync.php#L36,web/legacy/dashboard/src/views/workRoom/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Sync.php#L36,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Sync.php#L36
dashboard,PUT,/workRoomAutoPull/move,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,-,-,internal/server/server.go,internal/server/server.go
dashboard,PUT,/workRoomAutoPull/update,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Update.php#L41,web/legacy/dashboard/src/views/workRoomAutoPull/store.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Update.php#L41,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/room-auto-pull/src/Action/Dashboard/Update.php#L41
dashboard,PUT,/workRoomGroup/update,web/legacy/dashboard/src/api/workRoom.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Update.php#L52,web/legacy/dashboard/src/views/workRoom/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Update.php#L52,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-room/src/Action/Dashboard/Group/Update.php#L52
dashboard,PUT,menu/statusUpdate,web/legacy/dashboard/src/api/menu.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/StatusUpdate.php#L55,web/legacy/dashboard/src/views/menu/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/StatusUpdate.php#L55,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/StatusUpdate.php#L55
dashboard,PUT,menu/update,web/legacy/dashboard/src/api/menu.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Update.php#L45,web/legacy/dashboard/src/views/menu/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Update.php#L45,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/rbac/src/Action/Dashboard/Menu/Update.php#L45
operation,GET,/officialAccount/openUserInfo,web/legacy/operation/src/api/user.js,-,-,-,web/legacy/operation/src/api/user.js,web/legacy/operation/src/api/user.js
operation,GET,/openUserInfo/lottery,web/legacy/operation/src/api/lottery.js,internal/server/server.go,-,web/legacy/operation/src/views/lottery/index.vue,client:web/legacy/operation/src/views/lottery/index.vue,web/legacy/operation/src/api/lottery.js
operation,GET,/openUserInfo/roomClockIn,web/legacy/operation/src/api/roomClockIn.js,internal/server/server.go,-,web/legacy/operation/src/views/roomClockIn/index.vue,client:web/legacy/operation/src/views/roomClockIn/index.vue,web/legacy/operation/src/api/roomClockIn.js
operation,GET,/openUserInfo/roomFission,web/legacy/operation/src/api/roomFission.js,internal/server/server.go,-,web/legacy/operation/src/views/roomFission/fissionIndex.vue;web/legacy/operation/src/views/roomFission/fissionSpeed.vue,client:web/legacy/operation/src/views/roomFission/fissionIndex.vue;client:web/legacy/operation/src/views/roomFission/fissionSpeed.vue,web/legacy/operation/src/api/roomFission.js
operation,GET,/openUserInfo/shopCode,web/legacy/operation/src/api/shopCode.js,internal/server/server.go,-,web/legacy/operation/src/views/shopCode/shopCodeIndex.vue,client:web/legacy/operation/src/views/shopCode/shopCodeIndex.vue,web/legacy/operation/src/api/shopCode.js
operation,GET,/openUserInfo/workFission,web/legacy/operation/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/OpenUserInfo.php#L44,web/legacy/operation/src/views/workFission/index.vue;web/legacy/operation/src/views/workFission/speed.vue,client:web/legacy/operation/src/views/workFission/index.vue;client:web/legacy/operation/src/views/workFission/speed.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/OpenUserInfo.php#L44
operation,GET,/roomClockIn/clockInRanking,web/legacy/operation/src/api/roomClockIn.js,internal/server/server.go,-,web/legacy/operation/src/views/roomClockIn/index.vue,internal/server/server.go,web/legacy/operation/src/api/roomClockIn.js
operation,GET,/roomClockIn/contactData,web/legacy/operation/src/api/roomClockIn.js,internal/server/server.go,-,web/legacy/operation/src/views/roomClockIn/index.vue,internal/server/server.go,web/legacy/operation/src/api/roomClockIn.js
operation,GET,/roomFission/inviteFriends,web/legacy/operation/src/api/roomFission.js,internal/server/server.go,-,web/legacy/operation/src/views/roomFission/fissionSpeed.vue,internal/server/server.go,web/legacy/operation/src/api/roomFission.js
operation,GET,/roomFission/poster,web/legacy/operation/src/api/roomFission.js,internal/server/server.go,-,web/legacy/operation/src/views/roomFission/fissionIndex.vue,client:web/legacy/operation/src/views/roomFission/fissionIndex.vue,web/legacy/operation/src/api/roomFission.js
operation,GET,/roomFission/receive,web/legacy/operation/src/api/roomFission.js,internal/server/server.go,-,web/legacy/operation/src/views/roomFission/fissionSpeed.vue,client:web/legacy/operation/src/views/roomFission/fissionSpeed.vue,web/legacy/operation/src/api/roomFission.js
operation,GET,/roomInfinitePull/qrCode,web/legacy/operation/src/api/roomInfinite.js,internal/server/server.go,-,web/legacy/operation/src/views/roomInfinitePull/roomInfinitePull.vue,internal/server/server.go,web/legacy/operation/src/api/roomInfinite.js
operation,GET,/shopCode/areaCode,web/legacy/operation/src/api/shopCode.js,internal/server/server.go,-,web/legacy/operation/src/views/shopCode/shopCodeIndex.vue,client:web/legacy/operation/src/views/shopCode/shopCodeIndex.vue,web/legacy/operation/src/api/shopCode.js
operation,GET,/shopCode/weChatSdkConfig,web/legacy/operation/src/api/shopCode.js,internal/server/server.go,-,web/legacy/operation/src/views/shopCode/shopCodeIndex.vue,internal/server/server.go,web/legacy/operation/src/api/shopCode.js
operation,GET,/workFission/inviteFriends,web/legacy/operation/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/InviteFriends.php#L73,web/legacy/operation/src/views/workFission/speed.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/InviteFriends.php#L73,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/InviteFriends.php#L73
operation,GET,/workFission/poster,web/legacy/operation/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/Poster.php#L117,web/legacy/operation/src/views/workFission/index.vue,client:web/legacy/operation/src/views/workFission/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/Poster.php#L117
operation,GET,/workFission/receive,web/legacy/operation/src/api/workFission.js,internal/server/server.go,-,web/legacy/operation/src/views/workFission/speed.vue,internal/server/server.go,web/legacy/operation/src/api/workFission.js
operation,GET,/workFission/taskData,web/legacy/operation/src/api/workFission.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/TaskData.php#L81,web/legacy/operation/src/views/workFission/speed.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/TaskData.php#L81,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/plugin/mochat/work-fission/src/Action/Operation/TaskData.php#L81
operation,POST,/lottery/contactData,web/legacy/operation/src/api/lottery.js,internal/server/server.go,-,web/legacy/operation/src/views/lottery/index.vue,client:web/legacy/operation/src/views/lottery/index.vue,web/legacy/operation/src/api/lottery.js
operation,PUT,/lottery/contactLottery,web/legacy/operation/src/api/lottery.js,internal/server/server.go,-,web/legacy/operation/src/views/lottery/index.vue,client:web/legacy/operation/src/views/lottery/index.vue,web/legacy/operation/src/api/lottery.js
operation,PUT,/lottery/receive,web/legacy/operation/src/api/lottery.js,internal/server/server.go,-,web/legacy/operation/src/views/lottery/index.vue,internal/server/server.go,web/legacy/operation/src/api/lottery.js
operation,PUT,/roomClockIn/contactClockIn,web/legacy/operation/src/api/roomClockIn.js,internal/server/server.go,-,web/legacy/operation/src/views/roomClockIn/index.vue,internal/server/server.go,web/legacy/operation/src/api/roomClockIn.js
operation,PUT,/roomClockIn/receive,web/legacy/operation/src/api/roomClockIn.js,internal/server/server.go,-,web/legacy/operation/src/views/roomClockIn/index.vue,internal/server/server.go,web/legacy/operation/src/api/roomClockIn.js
sidebar,GET,/agent/jssdkConfig,web/legacy/sidebar/src/api/wxconfig.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Sidebar/JssdkConfig.php#L80,web/legacy/sidebar/src/utils/wxCodeAuth.js,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Sidebar/JssdkConfig.php#L80,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Sidebar/JssdkConfig.php#L80
sidebar,GET,/agent/oauth,web/legacy/sidebar/src/api/wxconfig.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Sidebar/OAuth.php#L72,web/legacy/sidebar/src/views/codeAuth/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Sidebar/OAuth.php#L72,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-agent/src/Action/Sidebar/OAuth.php#L72
sidebar,GET,/contactBatchAdd/detail,web/legacy/sidebar/src/api/contactBatchAdd.js,internal/server/server.go,-,web/legacy/sidebar/src/views/contactBatchAdd/index.vue,client:web/legacy/sidebar/src/views/contactBatchAdd/index.vue,internal/server/server.go
sidebar,GET,/contactFieldPivot/index,web/legacy/sidebar/src/api/contact.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Index.php#L52,web/legacy/sidebar/src/views/contact/editDetail.vue;web/legacy/sidebar/src/views/contact/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Index.php#L52,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/work-contact/src/Action/Sidebar/FieldPivot/Index.php#L52
sidebar,GET,/contactSop/getSopInfo,web/legacy/sidebar/src/api/contactSop.js,internal/server/server.go,-,web/legacy/sidebar/src/views/contactSop/contactSop.vue,internal/server/server.go,internal/server/server.go
sidebar,GET,/contactSop/getSopTipInfo,web/legacy/sidebar/src/api/contactSop.js,internal/server/server.go,-,web/legacy/sidebar/src/views/contactSop/contactSopIndex.vue,internal/server/server.go,internal/server/server.go
sidebar,GET,/medium/index,web/legacy/sidebar/src/api/medium.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/Index.php#L39,web/legacy/sidebar/src/views/medium/index.vue,client:web/legacy/sidebar/src/views/medium/index.vue;git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/Index.php#L39,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/Index.php#L39
sidebar,GET,/medium/mediaIdUpdate,web/legacy/sidebar/src/api/medium.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/MediaIdUpdate.php#L64,web/legacy/sidebar/src/views/medium/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/MediaIdUpdate.php#L64,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/MediaIdUpdate.php#L64
sidebar,GET,/mediumGroup/index,web/legacy/sidebar/src/api/medium.js,internal/server/server.go,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/Group/Index.php#L31,web/legacy/sidebar/src/views/medium/index.vue,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/Group/Index.php#L31,git:3dcd216c188df34f2c3ed489b8e8b9473e635488:api-server/app/core/medium/src/Action/Sidebar/Group/Index.php#L31
sidebar,GET,/roomCalendar/index,web/legacy/sidebar/src/api/roomCalendar.js,-,-,web/legacy/sidebar/src/views/roomSop/setCalendar.vue,web/legacy/sidebar/src/api/roomCalendar.js,web/legacy/sidebar/src/api/roomCalendar.js
sidebar,GET,/roomCalendar/setRoom,web/legacy/sidebar/src/api/roomCalendar.js,-,-,web/legacy/sidebar/src/views/roomSop/setCalendar.vue,web/legacy/sidebar/src/api/roomCalendar.js,web/legacy/sidebar/src/api/roomCalendar.js
sidebar,GET,/roomQuality/deleteRoom,web/legacy/sidebar/src/api/roomQuality.js,-,-,web/legacy/sidebar/src/views/roomSop/roomQuality.vue,web/legacy/sidebar/src/api/roomQuality.js,web/legacy/sidebar/src/api/roomQuality.js
sidebar,GET,/roomQuality/index,web/legacy/sidebar/src/api/roomQuality.js,-,-,web/legacy/sidebar/src/views/roomSop/roomQuality.vue,client:web/legacy/sidebar/src/views/roomSop/roomQuality.vue,web/legacy/sidebar/src/api/roomQuality.js
